company_id,year,cfo_cr,cfi_cr,cff_cr,free_cash_flow_cr,pattern_code,pattern_label
SBILIFE,2017,8525.0,-9032.0,-144.0,-507.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2018,10395.0,-8910.0,-221.0,1485.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2019,13473.0,-13552.0,-241.0,-79.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2020,19299.0,-16986.0,-198.0,2313.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2021,23878.0,-19203.0,3.0,4675.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SBILIFE,2022,21852.0,-21611.0,-231.0,241.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2023,28656.0,-30203.0,-415.0,-1547.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2024,29122.0,-31221.0,-227.0,-2099.0,+--,Operating Inflow / Investing & Financing Outflow
SBIN,2013,24332.0,-2271.0,-4424.0,22061.0,+--,Operating Inflow / Investing & Financing Outflow
SBIN,2014,19142.0,-791.0,3583.0,18351.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SBIN,2015,26297.0,-3424.0,-1553.0,22873.0,+--,Operating Inflow / Investing & Financing Outflow
SBIN,2016,14477.0,-2747.0,4348.0,11730.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SBIN,2017,77406.0,-4572.0,-4196.0,72834.0,+--,Operating Inflow / Investing & Financing Outflow
SBIN,2018,-96508.0,13053.0,5547.0,-109561.0,-++,Operating Outflow / Investing & Financing Inflow
SBIN,2019,29556.0,220.0,448.0,29336.0,+++,Operating-Investing-Financing Inflow
SBIN,2020,23929.0,-555.0,5430.0,23374.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SBIN,2021,89919.0,-3670.0,7143.0,86249.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SBIN,2022,57695.0,-2652.0,-3845.0,55043.0,+--,Operating Inflow / Investing & Financing Outflow
SBIN,2023,-86014.0,-966.0,6386.0,-86980.0,--+,Operating & Investing Outflow / Financing Inflow
SBIN,2024,21632.0,-3476.0,-9896.0,18156.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2013,1260.0,-270.0,-982.0,990.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2014,1401.0,-1234.0,-156.0,167.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2015,1239.0,-990.0,-259.0,249.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2016,1566.0,-1265.0,-271.0,301.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2017,2202.0,-2048.0,-167.0,154.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2018,1879.0,-3595.0,1726.0,-1716.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SHREECEM,2019,2080.0,-720.0,-1276.0,1360.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2020,3973.0,-5590.0,1581.0,-1617.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SHREECEM,2021,4254.0,-2651.0,-1233.0,1603.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2022,2668.0,-2143.0,-849.0,525.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2023,2569.0,-2405.0,-277.0,164.0,+--,Operating Inflow / Investing & Financing Outflow
SHREECEM,2024,3347.0,-1418.0,-1710.0,1929.0,+--,Operating Inflow / Investing & Financing Outflow
SHRIRAMFIN,2013,-8359.0,-41.0,9060.0,-8400.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2014,-4055.0,-112.0,5010.0,-4167.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2015,-9611.0,-45.0,7836.0,-9656.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2016,-5507.0,-36.0,2822.0,-5543.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2017,-2677.0,-2.0,3017.0,-2679.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2018,-13142.0,86.0,13014.0,-13228.0,-++,Operating Outflow / Investing & Financing Inflow
SHRIRAMFIN,2019,-5535.0,-76.0,5550.0,-5611.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2020,-2464.0,-55.0,4579.0,-2519.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2021,-4239.0,-25.0,12226.0,-4264.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2022,-8859.0,-34.0,8505.0,-8893.0,--+,Operating & Investing Outflow / Financing Inflow
SHRIRAMFIN,2023,-17625.0,5076.0,11820.0,-22701.0,-++,Operating Outflow / Investing & Financing Inflow
SHRIRAMFIN,2024,-31101.0,-258.0,27609.0,-31359.0,--+,Operating & Investing Outflow / Financing Inflow
SIEMENS,2011,3.0,264.0,-196.0,-261.0,++-,Operating & Investing Inflow / Financing Outflow
SIEMENS,2014,608.0,130.0,-220.0,478.0,++-,Operating & Investing Inflow / Financing Outflow
SIEMENS,2015,574.0,646.0,-245.0,-72.0,++-,Operating & Investing Inflow / Financing Outflow
SIEMENS,2016,513.0,237.0,-1614.0,276.0,++-,Operating & Investing Inflow / Financing Outflow
SIEMENS,2017,573.0,1321.0,-285.0,-748.0,++-,Operating & Investing Inflow / Financing Outflow
SIEMENS,2018,100.0,-174.0,-305.0,-74.0,+--,Operating Inflow / Investing & Financing Outflow
SIEMENS,2019,1273.0,-1135.0,-312.0,138.0,+--,Operating Inflow / Investing & Financing Outflow
SIEMENS,2020,720.0,871.0,-386.0,-151.0,++-,Operating & Investing Inflow / Financing Outflow
SIEMENS,2021,1422.0,-2389.0,-502.0,-967.0,+--,Operating Inflow / Investing & Financing Outflow
SIEMENS,2022,978.0,-34.0,-392.0,944.0,+--,Operating Inflow / Investing & Financing Outflow
SIEMENS,2023,1400.0,-759.0,-450.0,641.0,+--,Operating Inflow / Investing & Financing Outflow
SIEMENS,2024,1670.0,-502.0,-523.0,1168.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2013,3357.0,-2375.0,-665.0,982.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2014,3959.0,-2176.0,507.0,1783.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SUNPHARMA,2015,5616.0,-1502.0,-1187.0,4114.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2016,6686.0,-3949.0,-1889.0,2737.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2017,7082.0,-4186.0,-2285.0,2896.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2018,3907.0,-3104.0,-1539.0,803.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2019,2196.0,-310.0,-2731.0,1886.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2020,6555.0,-2225.0,-5715.0,4330.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2021,6170.0,407.0,-5980.0,5763.0,++-,Operating & Investing Inflow / Financing Outflow
SUNPHARMA,2022,8985.0,-5556.0,-5193.0,3429.0,+--,Operating Inflow / Investing & Financing Outflow
SUNPHARMA,2023,4959.0,-7220.0,2376.0,-2261.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
SUNPHARMA,2024,12135.0,-763.0,-6710.0,11372.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2013,173.0,24.0,186.0,149.0,+++,Operating-Investing-Financing Inflow
TATACONSUM,2014,422.0,-1.0,-363.0,421.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2015,418.0,-207.0,-392.0,211.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2016,116.0,145.0,-282.0,-29.0,++-,Operating & Investing Inflow / Financing Outflow
TATACONSUM,2017,741.0,145.0,-816.0,596.0,++-,Operating & Investing Inflow / Financing Outflow
TATACONSUM,2018,356.0,-31.0,-30.0,325.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2019,210.0,53.0,-224.0,157.0,++-,Operating & Investing Inflow / Financing Outflow
TATACONSUM,2020,1082.0,-622.0,-308.0,460.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2021,1656.0,-346.0,-426.0,1310.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2022,1516.0,-1317.0,-995.0,199.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2023,1461.0,-834.0,-714.0,627.0,+--,Operating Inflow / Investing & Financing Outflow
TATACONSUM,2024,1937.0,-1911.0,256.0,26.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2013,22163.0,-22969.0,-1692.0,-806.0,+--,Operating Inflow / Investing & Financing Outflow
TATAMOTORS,2014,36151.0,-27991.0,-3883.0,8160.0,+--,Operating Inflow / Investing & Financing Outflow
TATAMOTORS,2015,35531.0,-36232.0,5201.0,-701.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2016,37900.0,-36694.0,-3795.0,1206.0,+--,Operating Inflow / Investing & Financing Outflow
TATAMOTORS,2017,30199.0,-39571.0,6205.0,-9372.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2018,23857.0,-25139.0,2012.0,-1282.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2019,18891.0,-20878.0,8830.0,-1987.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2020,26633.0,-33115.0,3390.0,-6482.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2021,29001.0,-25672.0,9904.0,3329.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAMOTORS,2022,14283.0,-4444.0,-3380.0,9839.0,+--,Operating Inflow / Investing & Financing Outflow
TATAMOTORS,2023,35388.0,-15417.0,-26243.0,19971.0,+--,Operating Inflow / Investing & Financing Outflow
TATAMOTORS,2024,67915.0,-22782.0,-37006.0,45133.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2013,3286.0,-4026.0,-593.0,-740.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2014,6483.0,-3609.0,-3265.0,2874.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2015,5981.0,-3865.0,-2239.0,2116.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2016,7415.0,-1805.0,-6183.0,5610.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2017,7014.0,-7373.0,937.0,-359.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAPOWER,2018,6364.0,-1512.0,-4726.0,4852.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2019,4574.0,-272.0,-5184.0,4302.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2020,7375.0,-493.0,-5110.0,6882.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2021,8345.0,993.0,-7603.0,7352.0,++-,Operating & Investing Inflow / Financing Outflow
TATAPOWER,2022,6693.0,-6250.0,-1183.0,443.0,+--,Operating Inflow / Investing & Financing Outflow
TATAPOWER,2023,7166.0,-7263.0,1341.0,-97.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATAPOWER,2024,12596.0,-9027.0,-4497.0,3569.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2013,14035.0,-13099.0,-1780.0,936.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2014,13146.0,-15378.0,1015.0,-2232.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATASTEEL,2015,11880.0,-9021.0,-2617.0,2859.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2016,11455.0,-8794.0,-4729.0,2661.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2017,10824.0,-9490.0,-2579.0,1334.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2018,8023.0,-11730.0,6640.0,-3707.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TATASTEEL,2019,25336.0,-29176.0,-673.0,-3840.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2020,20169.0,-14012.0,-1695.0,6157.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2021,44327.0,-9437.0,-37090.0,34890.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2022,44381.0,-10905.0,-23401.0,33476.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2023,21683.0,-18179.0,-6981.0,3504.0,+--,Operating Inflow / Investing & Financing Outflow
TATASTEEL,2024,20301.0,-14253.0,-11097.0,6048.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2013,11615.0,-6038.0,-5729.0,5577.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2014,14751.0,-9452.0,-5673.0,5299.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2015,19369.0,-1807.0,-17168.0,17562.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2016,19109.0,-5010.0,-9666.0,14099.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2017,25223.0,-16895.0,-11026.0,8328.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2018,25067.0,3104.0,-26885.0,21963.0,++-,Operating & Investing Inflow / Financing Outflow
TCS,2019,28593.0,1645.0,-27897.0,26948.0,++-,Operating & Investing Inflow / Financing Outflow
TCS,2020,32369.0,8968.0,-39915.0,23401.0,++-,Operating & Investing Inflow / Financing Outflow
TCS,2021,38802.0,-7956.0,-32634.0,30846.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2022,39949.0,-738.0,-33581.0,39211.0,+--,Operating Inflow / Investing & Financing Outflow
TCS,2023,41965.0,548.0,-47878.0,41417.0,++-,Operating & Investing Inflow / Financing Outflow
TCS,2024,44338.0,6091.0,-48536.0,38247.0,++-,Operating & Investing Inflow / Financing Outflow
TECHM,2013,855.0,-622.0,65.0,233.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TECHM,2014,1596.0,291.0,-972.0,1305.0,++-,Operating & Investing Inflow / Financing Outflow
TECHM,2015,2448.0,-1865.0,-829.0,583.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2016,3137.0,-1453.0,-496.0,1684.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2017,4071.0,-2893.0,-1571.0,1178.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2018,3554.0,-3319.0,-269.0,235.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2019,4432.0,-2104.0,-2251.0,2328.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2020,4358.0,1081.0,-4466.0,3277.0,++-,Operating & Investing Inflow / Financing Outflow
TECHM,2021,8094.0,-5433.0,-2987.0,2661.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2022,5285.0,480.0,-4667.0,4805.0,++-,Operating & Investing Inflow / Financing Outflow
TECHM,2023,5572.0,-226.0,-5078.0,5346.0,+--,Operating Inflow / Investing & Financing Outflow
TECHM,2024,6376.0,-1318.0,-4767.0,5058.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2013,553.0,-142.0,-236.0,411.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2014,-555.0,-271.0,497.0,-826.0,--+,Operating & Investing Outflow / Financing Inflow
TITAN,2015,503.0,-118.0,-1005.0,385.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2016,576.0,-159.0,-505.0,417.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2017,1712.0,-953.0,-166.0,759.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2018,-51.0,98.0,-252.0,-149.0,-+-,Operating Outflow / Investing Inflow / Financing Outflow
TITAN,2019,1243.0,-797.0,-489.0,446.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2020,-348.0,235.0,-242.0,-583.0,-+-,Operating Outflow / Investing Inflow / Financing Outflow
TITAN,2021,4139.0,-2799.0,-1234.0,1340.0,+--,Operating Inflow / Investing & Financing Outflow
TITAN,2022,-724.0,1165.0,-403.0,-1889.0,-+-,Operating Outflow / Investing Inflow / Financing Outflow
TITAN,2023,1370.0,-1814.0,457.0,-444.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TITAN,2024,1695.0,-189.0,-1329.0,1506.0,+--,Operating Inflow / Investing & Financing Outflow
TORNTPHARM,2013,153.0,-247.0,20.0,-94.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TORNTPHARM,2014,599.0,-418.0,86.0,181.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TORNTPHARM,2015,810.0,-2113.0,1212.0,-1303.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TORNTPHARM,2016,2742.0,-869.0,-1435.0,1873.0,+--,Operating Inflow / Investing & Financing Outflow
TORNTPHARM,2017,1009.0,-798.0,-193.0,211.0,+--,Operating Inflow / Investing & Financing Outflow
TORNTPHARM,2018,894.0,-4677.0,3417.0,-3783.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TORNTPHARM,2019,1798.0,-246.0,-1314.0,1552.0,+--,Operating Inflow / Investing & Financing Outflow
TORNTPHARM,2020,1393.0,229.0,-1549.0,1164.0,++-,Operating & Investing Inflow / Financing Outflow
TORNTPHARM,2021,2005.0,-444.0,-1651.0,1561.0,+--,Operating Inflow / Investing & Financing Outflow
TORNTPHARM,2022,1803.0,-196.0,-1781.0,1607.0,+--,Operating Inflow / Investing & Financing Outflow
TORNTPHARM,2023,2368.0,-2335.0,77.0,33.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TORNTPHARM,2024,3266.0,-160.0,-2780.0,3106.0,+--,Operating Inflow / Investing & Financing Outflow
TRENT,2013,31.0,-276.0,147.0,-245.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TRENT,2014,-46.0,-48.0,-50.0,-94.0,---,Operating-Investing-Financing Outflow
TRENT,2015,-10.0,-306.0,310.0,-316.0,--+,Operating & Investing Outflow / Financing Inflow
TRENT,2016,109.0,-98.0,-13.0,11.0,+--,Operating Inflow / Investing & Financing Outflow
TRENT,2017,102.0,-44.0,-51.0,58.0,+--,Operating Inflow / Investing & Financing Outflow
TRENT,2018,77.0,-4.0,-74.0,73.0,+--,Operating Inflow / Investing & Financing Outflow
TRENT,2019,21.0,-37.0,37.0,-16.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TRENT,2020,361.0,-809.0,452.0,-448.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TRENT,2021,285.0,18.0,-283.0,267.0,++-,Operating & Investing Inflow / Financing Outflow
TRENT,2022,58.0,56.0,-108.0,2.0,++-,Operating & Investing Inflow / Financing Outflow
TRENT,2023,595.0,-103.0,-491.0,492.0,+--,Operating Inflow / Investing & Financing Outflow
TRENT,2024,1349.0,-508.0,-629.0,841.0,+--,Operating Inflow / Investing & Financing Outflow
TVSMOTOR,2013,464.0,-120.0,-402.0,344.0,+--,Operating Inflow / Investing & Financing Outflow
TVSMOTOR,2014,470.0,-235.0,-216.0,235.0,+--,Operating Inflow / Investing & Financing Outflow
TVSMOTOR,2015,83.0,-415.0,261.0,-332.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TVSMOTOR,2016,936.0,-605.0,-319.0,331.0,+--,Operating Inflow / Investing & Financing Outflow
TVSMOTOR,2017,689.0,-709.0,-59.0,-20.0,+--,Operating Inflow / Investing & Financing Outflow
TVSMOTOR,2018,354.0,-1095.0,897.0,-741.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TVSMOTOR,2019,-918.0,-1104.0,2210.0,-2022.0,--+,Operating & Investing Outflow / Financing Inflow
TVSMOTOR,2020,373.0,-1090.0,1619.0,-717.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TVSMOTOR,2021,1151.0,-882.0,264.0,269.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
TVSMOTOR,2022,-1575.0,-1471.0,2918.0,-3046.0,--+,Operating & Investing Outflow / Financing Inflow
TVSMOTOR,2023,-4405.0,-1308.0,6118.0,-5713.0,--+,Operating & Investing Outflow / Financing Inflow
TVSMOTOR,2024,-1253.0,-1001.0,2759.0,-2254.0,--+,Operating & Investing Outflow / Financing Inflow
